,Unit price,Quantity,Total,gross income,Rating,Target_Total,HighSpender,Year,Month,Day,IsWeekend,Hour,Average_price_Item,Branch_Avg_Sales_x,Branch_Avg_Sales_y,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer_type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,PartOfTheDay_Afternoon,PartOfTheDay_Evening,PartOfTheDay_Night
240,59.77,2,125.517,5.977,5.8,125.517,0,2021.0,11.0,3.0,False,12,62.7585,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
241,93.2,2,195.72,9.32,6.0,195.72,0,,,,False,18,97.86,337.0997149390244,337.0997149390244,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
242,62.65,4,263.13,12.53,4.2,263.13,0,2021.0,5.0,1.0,True,11,65.7825,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
243,93.87,8,788.508,37.548,8.3,788.508,1,2021.0,2.0,2.0,False,18,98.5635,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
244,47.59,8,399.756,19.036,5.7,399.756,0,2021.0,1.0,1.0,False,14,49.9695,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
245,81.4,3,256.41,12.21,4.8,256.41,0,2021.0,9.0,2.0,False,19,85.47000000000001,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
246,17.94,5,94.185,4.485,6.8,94.185,0,,,,False,14,18.837,311.65604424778763,311.65604424778763,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
247,77.72,4,326.424,15.544,8.8,326.424,0,2021.0,7.0,1.0,False,16,81.606,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
248,73.06,7,536.991,25.571,4.2,536.991,1,,,,False,19,76.713,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
249,46.55,9,439.8975,20.9475,6.4,439.8975,0,2021.0,2.0,2.0,False,15,48.8775,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
250,35.19,10,369.495,17.595,8.4,369.495,0,,,,False,19,36.9495,337.0997149390244,337.0997149390244,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
251,14.39,2,30.219,1.439,7.2,30.219,0,2021.0,2.0,3.0,False,19,15.1095,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
252,23.75,4,99.75,4.75,5.2,99.75,0,,,,False,11,24.9375,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
253,58.9,8,494.76,23.56,8.9,494.76,0,2021.0,6.0,1.0,False,11,61.845,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
254,32.62,4,137.004,6.524,9.0,137.004,0,,,,False,14,34.251,319.8725060240964,319.8725060240964,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255,66.35,1,69.6675,3.3175,9.7,69.6675,0,,,,False,10,69.6675,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
256,25.91,6,163.233,7.773,8.7,163.233,0,2021.0,5.0,2.0,True,10,27.2055,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
257,32.25,4,135.45,6.45,6.5,135.45,0,,,,False,12,33.8625,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
258,65.94,4,276.948,13.188,6.9,276.948,0,2021.0,7.0,2.0,False,13,69.237,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
259,75.06,9,709.317,33.777,6.2,709.317,1,,,,False,13,78.813,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
260,16.45,4,69.09,3.29,5.6,69.09,0,2021.0,7.0,3.0,True,14,17.2725,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
261,38.3,4,160.86,7.66,5.7,160.86,0,,,,False,19,40.215,319.8725060240964,319.8725060240964,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
262,22.24,10,233.52,11.12,4.2,233.52,0,2021.0,9.0,2.0,False,11,23.352,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
263,54.45,1,57.1725,2.7225,7.9,57.1725,0,,,,False,19,57.1725,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
264,98.4,7,723.24,34.44,8.7,723.24,1,2021.0,12.0,3.0,False,12,103.32000000000001,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
265,35.47,4,148.974,7.094,6.9,148.974,0,,,,False,17,37.2435,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
266,74.6,10,783.3,37.3,9.5,783.3,1,2021.0,8.0,1.0,True,20,78.33,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
267,70.74,4,297.108,14.148,4.4,297.108,0,2021.0,5.0,1.0,True,16,74.277,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
268,35.54,10,373.17,17.77,7.0,373.17,0,2021.0,4.0,1.0,False,13,37.317,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
269,67.43,5,354.0075,16.8575,6.3,354.0075,0,2021.0,6.0,3.0,False,18,70.8015,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
270,21.12,2,44.352,2.112,9.7,44.352,0,2021.0,3.0,1.0,False,19,22.176,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
271,21.54,9,203.553,9.693,8.8,203.553,0,2021.0,7.0,1.0,False,11,22.617,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
272,12.03,2,25.263,1.203,5.1,25.263,0,,,,False,15,12.6315,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
273,99.71,6,628.173,29.913,7.9,628.173,1,,,,False,16,104.6955,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
274,47.97,7,352.5795,16.7895,6.2,352.5795,0,2021.0,7.0,1.0,False,20,50.3685,319.8725060240964,319.8725060240964,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
275,21.82,10,229.11,10.91,7.1,229.11,0,2021.0,7.0,1.0,False,17,22.911,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
276,95.42,4,400.764,19.084,6.4,400.764,0,2021.0,2.0,2.0,False,13,100.191,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
277,70.99,10,745.395,35.495,5.7,745.395,1,,,,False,16,74.5395,337.0997149390244,337.0997149390244,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
278,44.02,10,462.21,22.01,9.6,462.21,0,,,,False,19,46.221,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
279,69.96,8,587.664,27.984,6.4,587.664,1,,,,False,17,73.458,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
280,37.0,1,38.85,1.85,7.9,38.85,0,2021.0,6.0,3.0,False,13,38.85,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
281,15.34,1,16.107,0.767,6.5,16.107,0,2021.0,6.0,1.0,False,11,16.107,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
282,99.83,6,628.929,29.949,8.5,628.929,1,2021.0,4.0,3.0,True,15,104.8215,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
283,47.67,4,200.214,9.534,9.1,200.214,0,2021.0,12.0,3.0,False,14,50.0535,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
284,66.68,5,350.07,16.67,7.6,350.07,0,,,,False,18,70.014,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
285,74.86,1,78.603,3.743,6.9,78.603,0,,,,False,14,78.603,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
286,23.75,9,224.4375,10.6875,9.5,224.4375,0,,,,False,12,24.9375,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
287,48.51,7,356.5485,16.9785,5.2,356.5485,0,,,,False,13,50.9355,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
288,94.88,7,697.368,33.208,4.2,697.368,1,2021.0,3.0,2.0,False,14,99.62400000000001,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
289,40.3,10,423.15,20.15,7.0,423.15,0,,,,False,17,42.315,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
290,27.85,7,204.6975,9.7475,6.0,204.6975,0,,,,False,17,29.2425,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
291,62.48,1,65.604,3.124,4.7,65.604,0,,,,False,20,65.604,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
292,36.36,2,76.356,3.636,7.1,76.356,0,,,,False,10,38.178,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,18.11,10,190.155,9.055,5.9,190.155,0,,,,False,11,19.0155,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
294,51.92,5,272.58,12.98,7.5,272.58,0,2021.0,3.0,3.0,False,13,54.516,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
295,28.84,4,121.128,5.768,6.4,121.128,0,,,,False,14,30.282,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
296,78.38,6,493.794,23.514,5.8,493.794,0,2021.0,10.0,1.0,False,14,82.29899999999999,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
297,60.01,4,252.042,12.002,4.5,252.042,0,,,,False,15,63.0105,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
298,88.61,1,93.0405,4.4305,7.7,93.0405,0,,,,False,10,93.0405,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
299,99.82,2,209.622,9.982,6.7,209.622,0,2021.0,2.0,1.0,False,18,104.811,337.0997149390244,337.0997149390244,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
300,39.01,1,40.9605,1.9505,4.7,40.9605,0,2021.0,12.0,3.0,False,16,40.9605,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
301,48.61,1,51.0405,2.4305,4.4,51.0405,0,,,,False,15,51.0405,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
302,51.19,4,214.998,10.238,4.7,214.998,0,,,,False,17,53.7495,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
303,14.96,8,125.664,5.984,8.6,125.664,0,,,,False,12,15.708,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
304,72.2,7,530.67,25.27,4.3,530.67,1,,,,False,20,75.80999999999999,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
305,40.23,7,295.6905,14.0805,9.6,295.6905,0,,,,False,13,42.241499999999995,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
306,88.79,8,745.836,35.516,4.1,745.836,1,,,,False,17,93.2295,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
307,26.48,3,83.412,3.972,4.7,83.412,0,,,,False,10,27.804000000000002,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
308,81.91,2,172.011,8.191,7.8,172.011,0,2021.0,5.0,3.0,False,17,86.0055,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
309,79.93,6,503.559,23.979,5.5,503.559,1,,,,False,14,83.9265,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
310,69.33,2,145.593,6.933,9.7,145.593,0,2021.0,5.0,2.0,True,19,72.7965,337.0997149390244,337.0997149390244,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
311,14.23,5,74.7075,3.5575,4.4,74.7075,0,2021.0,1.0,2.0,True,10,14.9415,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
312,15.55,9,146.9475,6.9975,5.0,146.9475,0,2021.0,7.0,3.0,True,13,16.3275,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
313,78.13,10,820.365,39.065,4.4,820.365,1,2021.0,10.0,2.0,True,20,82.0365,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
314,99.37,2,208.677,9.937,5.2,208.677,0,,,,False,17,104.3385,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
315,21.08,3,66.402,3.162,7.3,66.402,0,2021.0,9.0,2.0,False,10,22.134,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
316,74.79,5,392.6475,18.6975,4.9,392.6475,0,2021.0,10.0,1.0,False,11,78.5295,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,29.67,7,218.0745,10.3845,8.1,218.0745,0,2021.0,11.0,3.0,False,18,31.1535,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
318,44.07,4,185.094,8.814,8.4,185.094,0,,,,False,16,46.2735,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
319,22.93,9,216.6885,10.3185,5.5,216.6885,0,,,,False,20,24.0765,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
320,39.42,1,41.391,1.971,8.4,41.391,0,,,,False,15,41.391,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
321,15.26,6,96.138,4.578,9.8,96.138,0,,,,False,18,16.023,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
322,61.77,5,324.2925,15.4425,6.7,324.2925,0,2021.0,8.0,3.0,False,13,64.8585,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
323,21.52,6,135.576,6.456,9.4,135.576,0,,,,False,12,22.596,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
324,97.74,4,410.508,19.548,6.4,410.508,0,2021.0,12.0,3.0,False,19,102.627,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
325,99.78,5,523.845,24.945,5.4,523.845,1,2021.0,9.0,3.0,False,19,104.769,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
326,94.26,4,395.892,18.852,8.6,395.892,0,2021.0,12.0,3.0,False,16,98.973,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
327,51.13,4,214.746,10.226,4.0,214.746,0,,,,False,10,53.6865,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
328,36.36,4,152.712,7.272,7.6,152.712,0,,,,False,13,38.178,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
329,22.02,9,208.089,9.909,6.8,208.089,0,2021.0,7.0,2.0,False,18,23.121,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
330,32.9,3,103.635,4.935,9.1,103.635,0,,,,False,17,34.545,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
331,77.02,5,404.355,19.255,5.5,404.355,0,2021.0,3.0,2.0,False,15,80.87100000000001,311.65604424778763,311.65604424778763,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
332,23.48,2,49.308,2.348,7.9,49.308,0,,,,False,11,24.654,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
333,14.7,5,77.175,3.675,8.5,77.175,0,,,,False,13,15.434999999999999,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
334,28.45,5,149.3625,7.1125,9.1,149.3625,0,,,,False,10,29.872500000000002,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
335,76.4,9,721.98,34.38,7.5,721.98,1,,,,False,15,80.22,311.65604424778763,311.65604424778763,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
336,57.95,6,365.085,17.385,5.2,365.085,0,,,,False,13,60.8475,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
337,47.65,3,150.0975,7.1475,9.5,150.0975,0,,,,False,12,50.0325,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
338,42.82,9,404.649,19.269,8.9,404.649,0,2021.0,5.0,2.0,True,15,44.961,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
339,48.09,3,151.4835,7.2135,7.8,151.4835,0,2021.0,10.0,2.0,True,18,50.494499999999995,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
340,55.97,7,411.3795,19.5895,8.9,411.3795,0,2021.0,5.0,3.0,False,19,58.7685,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
341,76.9,7,565.215,26.915,7.7,565.215,1,,,,False,20,80.745,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
342,97.03,5,509.4075,24.2575,9.3,509.4075,1,,,,False,16,101.8815,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
343,44.65,3,140.6475,6.6975,6.2,140.6475,0,,,,False,15,46.8825,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
344,77.93,9,736.4385,35.0685,7.6,736.4385,1,,,,False,16,81.8265,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
345,71.95,1,75.5475,3.5975,7.3,75.5475,0,2021.0,4.0,2.0,False,12,75.5475,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
346,89.25,8,749.7,35.7,4.7,749.7,1,,,,False,10,93.7125,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
347,26.02,7,191.247,9.107,5.1,191.247,0,,,,False,17,27.321,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348,13.5,10,141.75,6.75,4.8,141.75,0,,,,False,11,14.175,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
349,99.3,10,1042.65,49.65,6.6,1042.65,1,,,,False,14,104.26500000000001,337.0997149390244,337.0997149390244,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
350,51.69,7,379.9215,18.0915,5.5,379.9215,0,,,,False,18,54.274499999999996,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
351,54.73,7,402.2655,19.1555,8.5,402.2655,0,,,,False,19,57.466499999999996,319.8725060240964,319.8725060240964,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
352,27.0,9,255.15,12.15,4.8,255.15,0,2021.0,2.0,3.0,False,14,28.35,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
353,30.24,1,31.752,1.512,8.4,31.752,0,2021.0,4.0,3.0,True,15,31.752,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
354,89.14,4,374.388,17.828,7.8,374.388,0,2021.0,7.0,1.0,False,12,93.597,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
355,37.55,10,394.275,18.775,9.3,394.275,0,2021.0,8.0,3.0,False,20,39.427499999999995,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
356,95.44,10,1002.12,47.72,5.2,1002.12,1,2021.0,9.0,1.0,False,13,100.212,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
357,27.5,3,86.625,4.125,6.5,86.625,0,2021.0,1.0,3.0,True,15,28.875,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
358,74.97,1,78.7185,3.7485,5.6,78.7185,0,,,,False,16,78.7185,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
359,80.96,8,680.064,32.384,7.4,680.064,1,,,,False,11,85.008,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
360,94.47,8,793.548,37.788,9.1,793.548,1,,,,False,15,99.1935,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
361,99.79,2,209.559,9.979,8.0,209.559,0,2021.0,7.0,3.0,True,20,104.7795,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
362,73.22,6,461.286,21.966,7.2,461.286,0,,,,False,17,76.881,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
363,41.24,4,173.208,8.248,7.1,173.208,0,,,,False,16,43.302,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
364,81.68,4,343.056,16.336,9.1,343.056,0,2021.0,6.0,1.0,False,12,85.764,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
365,51.32,9,484.974,23.094,5.6,484.974,0,,,,False,19,53.885999999999996,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
366,65.94,4,276.948,13.188,6.0,276.948,0,,,,False,10,69.237,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
367,14.36,10,150.78,7.18,5.4,150.78,0,,,,False,14,15.078,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
368,21.5,9,203.175,9.675,7.8,203.175,0,2021.0,6.0,3.0,False,12,22.575000000000003,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
369,26.26,7,193.011,9.191,9.9,193.011,0,2021.0,2.0,2.0,False,19,27.573,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
370,60.96,2,128.016,6.096,4.9,128.016,0,,,,False,19,64.008,319.8725060240964,319.8725060240964,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
371,70.11,6,441.693,21.033,5.2,441.693,0,,,,False,17,73.6155,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
